Facebook_Id,post_id,Total Interactions,Likes,Comments,Shares,Post Views,advocacy_msg_type_illuminating,issue_msg_type_illuminating,attack_msg_type_illuminating,covid_topic_illuminating,economy_topic_illuminating,education_topic_illuminating,environment_topic_illuminating,incivility_illuminating,fraud_illuminating
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,8a2249b0d6f43b1a6b305aca200f916a9a3ce878cb5d696d296c6ec29515cc36,198.0,103,55,9,0.0,0,1,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,8bb9f1545b23006f1c1ffd01e12cb663ba98345a9ac08beedb9f3cceea61e51a,24.0,9,9,1,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,8c8415395229d6e2eb86da408804c0053e0f23950b969af58bad769317a4df0f,69.0,38,20,2,0.0,0,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,8cb1c3be7628f12ec03c1af14d58b5c6cff8c30855bc2028aa1c5728cd60359a,84.0,40,30,5,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,8ffa216625cad9ecf282645ff9591f4967d7cb9686b84c55f91039dce46ba42c,41.0,21,12,3,330.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,9003a79d3f771fb1492bddcc2fb1a5c62a1445bee0decdb5c42fd39540e8126f,54.0,36,7,4,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,90a4c1aa268645321115176b687ea6e68b98d7b8df1827bd1282255c374137f3,701.0,181,425,6,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,935aa02d7d847f136e79c45cb5eedfcb35b13f87b4f2cf01bc38f3645649af48,26.0,20,3,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,95d2ff41cbfd8a8bab11588e4582fbf1a476e2c1ffa3330f89d7ac6df963e7d3,64.0,31,25,4,0.0,1,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,96d1a35536a5ec55ffaa818e624c5035d1130c4ac37c71c538c3ec07fe082035,68.0,31,20,7,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,9c84fef91e416e128a2c181ec04883ef3564b19737e5b50bd291186559e367d4,99.0,22,56,2,0.0,0,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,9df52f2309f8643847ba14fea359642025b6918afba9fb20a8b7628a1faa3324,25.0,19,4,0,305.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,a28ac67a96b34faf1303ddf3778bb994c0ef6be6c3b70886a6e07af8a15682f8,48.0,26,13,4,408.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,a41cacf5b6f8d9ea3146ce71c7ca4613dd56a1da9dca0d4cf2481a2eb027bf9f,34.0,10,14,0,0.0,1,0,0,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,a692fa02108ad8891d3f09adb1a084f2754cbf370b402f5821e4460a8928ba1e,293.0,49,154,16,1318.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,a99c15dfeac6c9845ace88a2423dfe24c47154f7d2396493b09bf09df3c570c8,129.0,53,49,0,798.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,aaa856e6e05f86b54f075713cf46854e38dcb88824869d5a28a4d9b4198b534b,139.0,82,27,10,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ab30e0b8b491b98507af2ee003cb1278c938f8297c8c9593b1b26aaa44549e22,56.0,23,12,1,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,abc79d0103e082377e2342f0f2d9614e7f102640f7a0708fa9a88e4f6ffbf9d2,63.0,33,15,3,0.0,0,1,1,0,1,0,1,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ac03356ab7adbf5feea8a64d3195267e1465bdff4ccffa9f656dd53c86e311b5,88.0,51,20,5,424.0,1,1,0,0,1,0,1,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ac281157cf77dec6c8096ba9095306a38a0903c64509ba939c98a8bf46bb9033,36.0,22,7,1,270.0,1,0,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,afff0b4e4eed707f2989fde22343786758e3d114b4c77ff27ef29cf9a9d50345,301.0,84,99,25,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b4ef5707667647087e767d63b4faf80ee41c63f270fe4c1523dcbf2b6ca67dab,329.0,237,70,3,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b6d51ae8d570da11aaea3790e39293e5f52c700d1d72161d3bcb4c379d316229,56.0,20,17,2,451.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b7434b0c037b19d3ba05fbb1500d975fac9397691bd6e9735eafdd3fda958f57,94.0,54,24,9,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b8942b3580210475ea281c0dee38b8a69bda6656b437433780f268e43db62f71,40.0,20,10,4,0.0,1,1,1,0,1,0,1,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b9196531b2af2e973f0e0448ac37a4a26ea467b0c2bd85fcfaa210296cf8ca3f,27.0,13,9,4,314.0,0,1,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b93f0721c4d8640468ce2f62b349a8020c3f0bc3c9ce80803379a6470797e815,56.0,26,18,5,0.0,0,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,b946a77dd465a488d6ef2fc5c0a8545f77b520b66145677bc39e6dcacfb002f0,21.0,12,6,2,183.0,1,1,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,bc9ae169841ee0fcee1713bc72c5f0c074f61674f7a2a9803e3adbb488f6b8ba,98.0,50,24,7,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,bd2c1070982d6bcadd6d8cc91375e5e093c117f785cbd5899b52c53b0ce23e8f,121.0,79,25,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,bd853ec532768a1ff9d2a70e5d5369a7239e79628287d3def8f9f833b25776e8,35.0,23,9,1,289.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,be907c967a7955e511509bf5a18506f4f659a246e0096051802bd533acca3cd8,59.0,40,9,6,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,bffc5c4b0d8bf728100f1089fb57f01df3c9bf2c28bc6d105cadf94986643d0c,43.0,24,9,3,0.0,0,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c0ae1014c9720abc2af6b778fa0242b138e6f8a778f9f0ed361b18f868fec7de,134.0,54,50,13,0.0,1,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c2b6ef6ed5f5e42ef541cc0c867ca4b7f613d1855e1eb44d197b4bd6feaf1dc2,54.0,37,12,0,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c37aef7c8a5a08f5c68f42aecbbf0cd6d92cffc91f2aac09155f9471051933db,72.0,37,16,5,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c5b5c17e209123fb7c45ec64e1761894e78de43dd8ca449151a928d692d6249d,82.0,45,22,3,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c5d2468c5b2954061cca33b93291d6ebb97c4e41cebb8de2fccd7d6e072db3d7,17.0,14,1,1,179.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c8540bfedc5a6a0d74eb017b88ac0e025f208bf6ba84a52ad4511809445e741d,65.0,21,28,6,0.0,1,1,1,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c85c942b2f40be6527bf1f924a0649890323b3f30da102b5340058369d479577,94.0,61,14,7,0.0,0,1,0,0,0,0,1,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,c8f1024daee44f97490f7c3ada0000843fd0c1d9f1b629b3f026b35380015bd2,32.0,21,4,2,236.0,1,1,0,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,cb0f60f54316a950e9954aa973a5ee06ababf4a6d0b21901567dec1a05a01565,239.0,53,138,21,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,cbd038cce66a52d3cfabb9f2ed4dfaedee4f87c645d1b2f25fa8f15ef29ae957,82.0,42,33,0,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,cdb5694421350e4a4e2babb90ca2e43a6e592ca4c1c8dbc8be183de74bbf0e24,55.0,25,18,4,789.0,0,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,cf7214e699114799744a2e6bafaddcfa1627a4cc7b170ac15986fe6a52839ac4,48.0,34,2,3,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d0841e62be287fe78f0149c9102a1760df3879360f67bda7744587486f8aa5c5,40.0,12,23,1,284.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d09d3ea6fe3634cd207ab86c58d24248b26f34bd582f6a2a5727536fcd15a75a,56.0,42,4,5,0.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d0dc4fbbca183493cc7483175d7c1da2e203fe7be619a09a740651138a6223cc,72.0,20,40,2,0.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d18ef9c9b93ac7c39799ed100e4c4b2b35158947ecfd42d6336eb0d1fd1dc8e2,77.0,43,21,5,0.0,1,1,0,0,0,1,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d2e77236a7215f5244b0bad047336fd56df3efc8a971796a634956efbf01b657,215.0,61,124,0,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d3357504df0a9780460f129a2ec03b050db572608a034ce65caed3106e858c5d,109.0,70,21,9,0.0,1,1,0,0,1,0,1,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d398d66e1ec377c2184f1ef700be35802c8be0c7fce050f6193864106f984866,48.0,30,7,2,406.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d4013cb77938110683c568f4b5877ab08497a39d79101c8a2fef3bfad4c79892,146.0,68,42,22,1076.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d6cff56d856321f0c9f4e79f95b5060b5c6f26664d71a644bcb6171ebcff5f1d,45.0,20,19,0,0.0,0,1,1,0,1,0,1,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d6d354315b5a03d6988773797188872f3e7000f86d606dcf0a8cdae5849893db,41.0,18,14,6,324.0,1,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d9238f7dae06f75cdc93dd3fba1c432cfa4451cdb8479bb1709e46c4d1c3e13f,69.0,47,7,7,483.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,d94f9edf1f54b0ee3241689021f61ad11a264d136445d9d7b49636e5bacc5f81,60.0,31,22,2,0.0,0,0,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,dc86497cab3939f14b99e4c683aee98f2cb4b6c16a6ff45f4cb370e9e542f86f,96.0,39,36,10,488.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,deacff80e122f82a9446638317848c7cdec92f1c9850470896bd7fbd19e061ea,70.0,40,9,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,df2fb349c85142f53f5f9aa427d5b9874eff201572a2b33c7b697600ecdd5ecb,37.0,17,10,0,374.0,0,1,1,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,dfef18b97976d438edc75d2783b82fd7b98e213071407709887bc4c52c7347e0,55.0,31,13,1,0.0,1,1,1,0,1,0,1,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e03ee9f44823abae0204596eb42553e61713d68956339d3998b72357fd3ac39c,153.0,114,25,6,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e4e023c22405387e0a6470d04b1ba06413e4dab846bd50824ba278d61239b91f,46.0,16,16,8,0.0,1,0,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e56bd39552fdc6db77cd6231f07873b3b33f868a18cfadbac7e137b287d7a81d,34.0,26,0,5,506.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e5cd1357fef42c5394b7b7e93512865d3c03d9e027373293796d5b7e970306bf,920.0,551,187,73,0.0,0,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e6e30eeea582e96f707c467830a42c73addd6715d2826545cdae8424e560756d,114.0,86,15,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e763d9c110c99388a719beacbfeed83a32e859d1213abf3308aa2eebf213f5bf,36.0,21,6,4,271.0,0,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e8ae4570ebea3ae222615882a4e1c7b3a87c9f523933167c43253b80edef6472,72.0,42,16,7,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,e95b613a99a5f6e0bcee7fbf3aa46c319419bdb67eeefea296792d570aded13e,97.0,33,25,8,726.0,0,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ea8a151a5338ee503b620cb87101c87047c914b24f757b1847eda0ea569abea1,26.0,20,1,2,0.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,eb1031820605530d672b9846a2649bee6a7ccec16933cfa495502e681a331ab4,58.0,38,10,4,510.0,1,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ebc93f7a0f33c4d5b364aa528eee0dd9e1921d38d028bc344e2f7879b6eb685a,27.0,17,4,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ee228610774cb2daac8e668cf9c42ffc28ba82ffbd7393978fdbbc6b9d6f80d7,76.0,55,5,4,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f02c632a64a20d3cd5b402f785b2c8efcd2317540b2069db85a5fa9593b36fe8,27.0,6,12,3,336.0,1,1,1,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f09dbea8e197721e1d82e0b1fd23d28c153a82aa28151cde6e4bba53d711258d,90.0,34,35,6,0.0,1,1,0,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f12129e1c03c34f4a40956203d41fd3058cf5a50306e860aa6c09d45d7d4745b,24.0,11,9,0,245.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f251c195775a69d645cbc5b29f089145ece33f9f2bf2970336d0abf6b809ee2a,282.0,141,101,10,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f285decbb7b1669fc33dc256ea5820ce80b718a4ff76f993ebeb09cfecd27c9c,158.0,55,69,6,0.0,1,1,0,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f34a9feee477fd3f5bb20864c721b79770c686353aa426e9f17e7e964e25cd29,308.0,163,112,13,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f3dad457c2379393d172605f106117fb4a478918ea5ca7aec5fdd6f221798d76,128.0,58,47,0,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f4010793a9770ca1f9eb53d908561a7edd908d834f79a2940d559b60616e8f0c,64.0,48,4,1,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f414142ffa8f7d526e6e0dd9ec7bb18d28c997beb8494d032005867bec0e46c0,64.0,43,4,6,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f603b57325ffb9c7b42dff6a554d376419d61008272f5add73726cba3b004b04,11.0,5,4,0,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f6882fc4df8e5c9531305e0a30a64ef1b1d745a379ef0edcdd255e69a03830cc,76.0,59,10,2,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f68e4e6bbf270ad7ee10b1d155b1ff5b5af682d32f8f0bf947f00ca3262c13fc,71.0,33,21,8,0.0,1,1,1,0,1,0,1,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f764a7c79127c5f11de369e436d47536e3e1a50a3c2d564d54dee8c17de1f77b,149.0,53,72,13,0.0,0,1,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f856a037a902d768c82cf7dd9f2f89c609aed2044e74610d7c69a0dd49794dcf,72.0,21,31,0,545.0,1,1,1,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,f87dcccc228bb33fd18ec38d2f445949a577223ed5d92c681dbcf670b56ff343,85.0,59,16,5,0.0,0,1,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fa63659e33d2f06c9c2e27eb11e421ecc7e95768cca9a042663a0075a63669af,25.0,19,3,0,0.0,0,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fb9ce587d8004292bb35517b58249050b1610ae67eb60e051686f0aee80535b5,40.0,15,11,4,0.0,1,1,1,0,1,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fc26ad41293c45e4612b49ba889cd20270ba9b48954b84d9ceafd8543552e903,152.0,54,70,10,0.0,1,1,1,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fc985982c9b95d0b862b71966a2b563d40d6fa33fdfc6e4a02d1024f8499de34,42.0,14,14,3,0.0,0,1,1,0,1,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fe00b61fb90dd8fbc2c225b98f7bb79e834d682fe6ca3f8d8ade38840a99a434,110.0,81,15,5,0.0,1,0,0,0,0,0,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fecfa793485738a32f0623da7acf5361464ca78c9621f42dc2b40ad6326f81a2,66.0,36,10,8,606.0,1,1,1,0,0,0,0,1,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,fee2e7a4989602484fc30ab1d0437eb63a4352a2c3709f6b6023b07d850ef2bd,16.0,11,0,3,266.0,1,1,0,0,0,1,0,0,0
058bd86861262fa71733f8515c34b729d9ebcad3d318e2a133a6c572dd80ba0b,ffc0dbdebf126d9f317f253aff003d201ad5bb2a44926cee87990584bf15170c,41.0,18,13,4,373.0,1,1,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,070fc657ba76af27eaac6733ff348b63d48ec464b83147381c37c3b75d93d88d,2.0,1,1,0,0.0,0,0,0,1,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,16ff97fd394025c7f109f764c5bb13218d23a94d064d7d319aa13f0b554dffb0,6.0,4,1,1,0.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,2acef5706d3810646b1a0d9b2f4467bca390fe3c380134585da8c699aaa364fb,5.0,3,2,0,0.0,0,0,0,1,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,2ed717bab13a9880b2ed1d9da93cf4b6dd16d7d4b3f5c29135b0450e1f8cc266,1.0,1,0,0,9.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,4eb53be95aedc5bd3a7b5897980c79fd9c79ed17a964161a9f4f11c73ee9be64,2.0,2,0,0,0.0,0,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,50b18407985b40e4cc5c716f8a2283fca1b3b55f673f95abe7be9fe307f85970,9.0,2,0,1,0.0,0,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,65ac94474c536e586196e82d19206ca627fc770fc57ce355d534e94e90075bf0,47.0,11,18,1,0.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,6d840fe53ff4fb10622adf5d2870aa0acd659ce4856ea230b9c550aadc0f2f8a,198.0,78,43,3,0.0,1,1,0,0,0,1,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,6e897f052367b716be60f490411ba8bb725b9922f69d1cb4bf61946f2dced0f3,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,812e13054fab04ef6d28c65785d28da1a0f2fbee1144f0785c56c853168ce738,0.0,0,0,0,10.0,0,0,0,1,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,8c3b30bc691924518a9d02b8156ea9b04a228fea6e562b06e8784c0a908abbb7,11.0,9,0,0,0.0,1,1,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,98d6293103928a9f1fcd7978b9f76ab49bd8ecd0eb10a11782fff2900f273af8,16.0,14,1,0,0.0,1,1,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,9aaa57befdf0591424269752e65fb0fa51bfd76eb21a61586e6a61ea16404b54,6.0,3,1,0,0.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,9c7579f4bfbe958d07ff7d97a8e950ad7d08e5a58543b0373e3d6b1197fe4326,1.0,0,0,0,7.0,0,0,0,1,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,a6b6d8f21a8be2786d50546258789f0e5772bc5c180240232b6158a8ba83b172,5.0,2,2,1,149.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,ae3b14d84ec857198781384698f576705539604fcdbb23f6ce2c7e9dacd34b02,9.0,4,4,0,0.0,1,1,0,0,1,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,d2d49c8df77474fc6d18febfe67752c5b75e1eaa7c5d2ccaf66e660dc3b0bbae,4.0,3,0,1,0.0,1,1,0,0,1,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,d6ed8480ee772789e345f396a431259e1d818b9b7c46a8e9d672e0058fe64ffd,19.0,3,14,2,0.0,1,1,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,eb95d4e297c8addae91d7a185d4909bdf7f90b714d31786bade75bcb987c07b6,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,f1828cb4e97792d0458623a7330fc109c39546b1b5f411ffb9d35de9ba21bd91,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0
278df0e37b61bf8a5a6374873b38faddd50fffea73eaeb55c3c6240f79d1ba9f,f2631210c19bd1a770338aaf07673c68a9ee2e7f97f3983f3894a832e7f486a9,4.0,3,1,0,0.0,0,0,0,0,0,0,0,0,0
