page_id,total_ads,estimated_audience_size_mean,estimated_audience_size_median,estimated_audience_size_sum,estimated_impressions_mean,estimated_impressions_median,estimated_impressions_sum,estimated_spend_mean,estimated_spend_median,estimated_spend_sum,advocacy_msg_type_illuminating_<lambda>,issue_msg_type_illuminating_<lambda>,covid_topic_illuminating_mean,economy_topic_illuminating_mean,education_topic_illuminating_mean
070340f3cda34c3bcafa2ec9c5694ecdbdb89e224f0ed374bb84b11fd02a4dd4,7,964286.57,1000001.0,6750006,395927.86,112499.0,2771495,2541.86,749.0,17793,1,0,0.0,0.0,0.0
070351888e168672b9686e56e464ce3ce72c8afd49672c4f1f8437aca02302e3,2,3000.0,3000.0,6000,1999.0,1999.0,3998,49.0,49.0,98,1,0,0.0,0.0,0.0
0707083aedb483548088c9767e12ac5e8c92e4b6677d1e0d2c5877ac7a4d46e1,14,30000.0,30000.0,420000,13427.57,12499.0,187986,241.86,249.0,3386,1,1,0.0,0.29,0.0
07072d48b67c65b7e31e0cdb3717be544a51c69f6abc9aea9399db2a4eae51c8,2,1000001.0,1000001.0,2000002,28749.0,28749.0,57498,1399.0,1399.0,2798,1,1,0.0,0.0,0.0
07102216c17d354ed90d56a0b670912e4b1deca2b08e151cd96f37d2e49f107a,1,30000.0,30000.0,30000,3499.0,3499.0,3499,149.0,149.0,149,1,1,0.0,1.0,0.0
072329be65a87bf3ad320cc554122b91ae489d7ec0aecc2a69e0ea67fe6d20c4,1,75000.0,75000.0,75000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0725de50b608c13d339456518de27785a788b23cbf4fea39805055311e416bba,1,30000.0,30000.0,30000,374999.0,374999.0,374999,2749.0,2749.0,2749,1,1,0.0,0.0,0.0
072fdaad51599f9ed8df26241b2370cb53ef9c11220ecfc46a8b73fe6a76d303,3,0.0,0.0,0,499.0,499.0,1497,49.0,49.0,147,0,0,0.0,0.0,0.0
073e76b80090276d2a534db99839a113e9e5d2567e798248cdc4fe96e18efc56,4,30000.0,30000.0,120000,36249.0,42499.0,144996,199.0,199.0,796,1,1,0.0,1.0,0.0
0755fa84dc4fd4ec0f8583d0cb2f22e27630b56ee79325225c13ca1fd271ef56,2,1000001.0,1000001.0,2000002,43749.0,43749.0,87498,3974.0,3974.0,7948,0,0,0.0,0.0,0.0
07592d4a1c6d4f6d97ade3204899478050b46c442d5842130dd3a1040d5cdd45,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
07711adc66c56b6c75868a621bcb737c8df51fe222c6c8df0e4a40eb1f664dbe,5,1000001.0,1000001.0,5000005,117199.0,84999.0,585995,109.0,49.0,545,0,0,1.0,0.0,0.0
078aa3c3988a2510d22cee4a836b406fe7fe51303694ef1f43594f4004fdd282,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,1.0,0.0,0.0
07a151a6f0b54d326ede24c3ea8d20c988643e77df8b1db9c38fe0678317e1b6,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
07a2b6f50892a01a9b4b735cf548cfdb10772f4a779c4330a8b68b9049b7d67b,65,1000001.0,1000001.0,65000065,2545.15,1499.0,165435,67.46,49.0,4385,0,0,0.0,0.0,0.0
07bdfa28976b4c620644b818d86fab90d21e5599bd4e9c56bd791750e06cd362,1,750000.0,750000.0,750000,9499.0,9499.0,9499,249.0,249.0,249,1,1,0.0,0.0,0.0
07c119dc6ff6d4398eb2158887399c7f71fd765323bb69d0b0a4532ee4cd502d,1,300000.0,300000.0,300000,2499.0,2499.0,2499,49.0,49.0,49,1,0,0.0,0.0,0.0
07ca8e1ab77094c3bafa58da02d5711b81f0bd3d8376685d4286f5423d8efe5a,80,880125.75,1000001.0,70410060,23986.5,1499.0,1918920,455.88,49.0,36470,1,1,0.01,0.11,0.0
07d78921722c1b554e6a2b374107df3c325d4058490da23485b6b66ecba2ee7a,2,0.0,0.0,0,499.0,499.0,998,49.0,49.0,98,0,0,0.0,0.0,0.0
07fdccfd5c51117eef86ed11618cf2027a10812602ad34e16af3ea65bf322b0f,2,1000001.0,1000001.0,2000002,1999.0,1999.0,3998,49.0,49.0,98,1,0,0.0,0.0,0.0
08028686acde254ded8819f882e8c59f56f4f00854461f704b28017e4a85d0dd,12,1000001.0,1000001.0,12000012,499.0,499.0,5988,49.0,49.0,588,0,0,0.0,0.0,0.0
080430554f015f2efafac4f309a64437cc2b6d0d1cc8fd3e11e48a03cf93e804,2,300000.0,300000.0,600000,27499.0,27499.0,54998,699.0,699.0,1398,1,1,0.0,0.0,1.0
0805211350dd8db145e66ec0ab320ee8540c60edb8a106a20adc371ff0b47ad7,1,1000001.0,1000001.0,1000001,12499.0,12499.0,12499,49.0,49.0,49,1,0,0.0,0.0,0.0
0806fa9b07b8133d722bf41eabe4cda8511f9bb600826b1706c20e27f57a5a7a,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
080a053eefde9b2428b2b7413a61e7b47c2e323dd962164d92c16c4be933bb3a,6,1000001.0,1000001.0,6000006,499.0,499.0,2994,49.0,49.0,294,1,1,0.0,0.0,0.0
0816cb8de419616c60a4e994912499023bc0387373bc6c836cfb74df7ef5b558,3,1000001.0,1000001.0,3000003,499.0,499.0,1497,49.0,49.0,147,0,0,0.0,0.0,0.0
081d515ea1e3ca1b7ed10a90a50ca997a797c0a98c12c9be8cd4793a10cc3153,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
081fdc33c823ddebdb4f0cc58d82b227161a37ee2183c931b4284a7bc9616fd8,1,75000.0,75000.0,75000,17499.0,17499.0,17499,249.0,249.0,249,1,0,0.0,0.0,0.0
082953190fb6d13087083624a4726dbdb4c3f83a7bd28cec9bb968799c49c983,18,51750.0,30000.0,931500,146193.44,43749.0,2631482,1093.44,699.0,19682,1,1,0.0,0.61,0.0
082ec8f3d82beee485050860bf01c7bca129e0f6ad8889d10a88a4b680a89e15,5,1000001.0,1000001.0,5000005,23999.0,8499.0,119995,929.0,349.0,4645,1,1,0.0,0.0,0.0
083219a38f48fdb73ae46faea45c4e8b9595e449705ab93bd2d75f09d80a7220,87,973276.83,1000001.0,84675084,118596.71,54999.0,10317914,340.95,349.0,29663,0,0,0.0,0.03,0.01
087446b26c31d268e24d78ab04e452e3cd47a20047d9a286a9505d6ab7673eaf,1,1000001.0,1000001.0,1000001,27499.0,27499.0,27499,549.0,549.0,549,0,0,0.0,0.0,0.0
0876de9666c34bf14fa31891d57ea7b89623e4f014b12a3b51d6626c16c61d5d,15,39000.0,30000.0,585000,94965.67,32499.0,1424485,1615.67,549.0,24235,0,1,0.0,0.0,0.0
08770ec9aafeeb69b8279f9d11c4d11c7b624128674a5d14f08f039337947a2d,5,750000.0,750000.0,3750000,499.0,499.0,2495,49.0,49.0,245,1,1,0.0,0.2,0.0
087caefe4b31562a477a8cbe264068abc7e0dfbb2ebb9473a0500d31e5589c77,12,334166.83,300000.0,4010002,73832.33,48749.0,885988,1444.83,799.0,17338,1,1,0.0,0.0,0.0
088026c240d92ff22d5f28156811329107e3dc371abf85efaaf8df27af1592c9,20,750000.0,750000.0,15000000,17024.0,12499.0,340480,204.0,149.0,4080,1,1,0.0,0.05,0.0
08aefe04d378211fc889503c2855ec76c7f87a848e14e8aad5daaa7ed1406f8f,4,131250.0,75000.0,525000,11999.0,14999.0,47996,49.0,49.0,196,1,0,0.0,0.0,0.0
08b5b799fe58a8d1955c599c7d189fc67ca1974f4f3b9854a3dfa00c94549a51,1,750000.0,750000.0,750000,32499.0,32499.0,32499,249.0,249.0,249,0,0,0.0,0.0,0.0
08d1eda06ca1bc89c6d93b5d2918d74b54d2fed783f852f2f68a449afa47b1dd,1,1000001.0,1000001.0,1000001,2499.0,2499.0,2499,49.0,49.0,49,1,1,0.0,0.0,0.0
08f8abc6bac9dff86de0fb4c17354b144e633f95d0114f152efe3d573a82bb42,2,52500.0,52500.0,105000,10999.0,10999.0,21998,149.0,149.0,298,1,0,0.0,0.0,0.0
09104f23c085ea23da6793c64a6190c948bf2dc54f4dac02137207b9e156936a,1,30000.0,30000.0,30000,12499.0,12499.0,12499,1749.0,1749.0,1749,1,1,0.0,1.0,0.0
09122a500287ab33db8057ff20e46c03a980d846cafa6d1bf22a7476173c853c,1,750000.0,750000.0,750000,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,1.0,1.0
091279e265578fba8d21d6cad839cbba0fc5d87c69c7a52f449ea95c328c73c2,3,210000.0,300000.0,630000,40999.0,37499.0,122997,1015.67,749.0,3047,1,0,0.0,0.0,0.0
093306761ece9f57c5cbac8435fe7ee38f3ad64cfe1d44163a0bcd0324700ce0,2,5250.0,5250.0,10500,34999.0,34999.0,69998,549.0,549.0,1098,0,0,0.0,0.0,0.0
09666a2884598209ecabe7f6266803b7c817523863c11071dd39e4a2f07915bd,1,3000.0,3000.0,3000,3499.0,3499.0,3499,49.0,49.0,49,1,0,0.0,0.0,0.0
096a2889353e92dfdbf27f6324c72396dc13f9ae76004c0da8a3f0b3c174fba4,225,312049.53,300000.0,70211145,35294.56,5499.0,7941275,428.11,49.0,96325,0,0,0.0,0.03,0.0
096dc4302f8ace4080b28e51b44c2a5a0b455a01c288705a90ba222fd643d506,4,33887.5,30000.0,135550,11999.0,12499.0,47996,99.0,99.0,396,0,1,0.0,0.0,0.0
0979f22c3dc6c624cbe0870371231cdb1bc9db78cd13614748e609b15f6b5dcd,838,409561.02,300000.0,343212138,205552.16,69999.0,172252713,2737.07,749.0,2293662,1,1,0.13,0.11,0.0
097a7345c4fe4152966423ba8303aaa0839e07e29673040d8b71e6dc39acabeb,41,1000001.0,1000001.0,41000041,7303.88,2499.0,299459,207.54,49.0,8509,0,0,0.0,0.0,0.0
098485db539a3d1c85943c2ddc7f769785fce67316885e61d1b5fcf427b41d4f,2,52500.0,52500.0,105000,11999.0,11999.0,23998,99.0,99.0,198,1,1,0.0,0.0,0.0
09856856f8c511cdb535fabd62103fe830c6828251314206c9ec8e65349fdf39,2,375275.0,375275.0,750550,375249.0,375249.0,750498,4774.0,4774.0,9548,0,1,0.0,1.0,0.0
09a38be008d365b2d7c4ac6357d5ff497a8da0a2a68a9bce2b97324c79848b5b,4,120000.0,75000.0,480000,9749.0,9999.0,38996,249.0,199.0,996,0,0,0.0,0.0,0.0
09ac2dc4bfc0efe7580f17413cf1f036df682a70b319880a5b734a6e70e579d8,2,875000.5,875000.5,1750001,999.0,999.0,1998,49.0,49.0,98,0,1,0.0,0.0,0.0
09ac2e02a4dfd20a042b2d994c278a155d2ed7b1e88ab636579d6a3897888790,77,659870.66,1000001.0,50810041,92641.92,2499.0,7133428,1073.03,149.0,82623,1,1,0.0,0.0,0.0
09ace022ebcf10cd195e1535e99c0843c4df51e640c728a85665844b80903861,2,412500.0,412500.0,825000,43749.0,43749.0,87498,549.0,549.0,1098,0,0,0.0,0.0,0.0
09adecde4ecc4ea73e41f62bfa659555ce8886a06307edf9cbbd3aba2e3f9dbc,4,750000.75,1000001.0,3000003,1999.0,999.0,7996,49.0,49.0,196,0,0,0.0,0.0,0.0
09b2e8a321a21e868068f3819f328ee25fc2a2a0e47188810011fdede74560ce,9,44727.78,3000.0,402550,8165.67,4499.0,73491,93.44,49.0,841,1,1,0.0,0.0,0.0
09c9a04ddc931ab0cfbe8c27ca8623e1b9207c33c91902817210f421bec665a6,5,530000.2,750000.0,2650001,6099.0,2499.0,30495,49.0,49.0,245,1,1,0.0,0.0,0.0
09deafb0f000f790fdf4bcb2f279c694aa63efb86de297f18b2703ad820e01cb,1,3000.0,3000.0,3000,1499.0,1499.0,1499,49.0,49.0,49,0,1,0.0,0.0,0.0
09e40e4487be436fc90a6fbe517720bbd5233d4e888509cd142035b4744a59a4,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
09ef6be995bc7b3c95f59d19e79e133476342832b3c32fd4a04ef6531e88cc8e,122,1000001.0,1000001.0,122000122,7281.79,499.0,888378,80.15,49.0,9778,0,0,0.0,0.0,0.0
09f1deed437c6d83eec9721cd32d437cd9dc3691176ecaf03ae12c59fa462651,1,75000.0,75000.0,75000,5499.0,5499.0,5499,49.0,49.0,49,0,0,0.0,0.0,0.0
09f34efb6abe497aafd827f9dac3cba02179c2418008ad8b89589b749c44df98,36,787036.89,1000001.0,28333328,9971.22,3499.0,358964,329.56,149.0,11864,1,1,0.0,0.0,0.0
0a055e9e49174f20a82c64504bff43d4852714b585afe84eb86430f1a2b59fd0,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
0a36e958623f28ed44bc83b549feeb555fff51a56b246a90e51f917fcb81ccb3,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,1,0.0,0.0,0.0
0a3797f0e83643f241b0d82732bd99171f74de1a24fdd661d6ba4444a3804efa,1,75000.0,75000.0,75000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0a4c1fefb3af31188482c211e9a12ded7db46184d09c82df5a174c88d80e2d2e,18,12933.33,3000.0,232800,26193.44,10999.0,471482,549.0,299.0,9882,1,1,0.0,0.0,0.0
0a54a670a859623c5177e3884eec4b9353ed30fe02f1f9be47d12f9570297e42,2,300000.0,300000.0,600000,14999.0,14999.0,29998,149.0,149.0,298,0,0,0.0,0.0,0.0
0a5c0bd48587e3dc08caf174ef56c69e47b5641f2b96eb319c50af42e1960935,1,1000001.0,1000001.0,1000001,1499.0,1499.0,1499,49.0,49.0,49,1,0,0.0,0.0,0.0
0a675420e0129ab1df37c352c9fcd9d2dbd7105bcf46476cbb58629855bcd052,1,1000001.0,1000001.0,1000001,5499.0,5499.0,5499,49.0,49.0,49,1,1,0.0,1.0,0.0
0a6d5301555e83fa7e44ddde527e38edec8b14c10602d060fc6fbfa84bd1c23c,14,1000001.0,1000001.0,14000014,196713.29,162499.0,2753986,170.43,149.0,2386,0,0,0.29,0.0,0.0
0a6fc5cdb6ec6b6d7d3983025e65bfeca69ff41e53dbd4841d401e544b9cda60,1,300000.0,300000.0,300000,64999.0,64999.0,64999,549.0,549.0,549,0,0,0.0,0.0,0.0
0a7a67caaa24a260dec5ab93ff70f8190127b25227a44b155befc4e7eb58e71c,2,1000001.0,1000001.0,2000002,64999.0,64999.0,129998,549.0,549.0,1098,1,1,0.0,0.5,0.0
0a83439524a8a6de7fe5b85cad113e8c31b8f889090bf13b6880d8a2842a1a3a,1,1000001.0,1000001.0,1000001,3499.0,3499.0,3499,49.0,49.0,49,0,0,1.0,0.0,0.0
0aa4ab342700cebbbdbe220403c6d0f574b67519a37bd011661b01cc9fb6e59a,2,300000.0,300000.0,600000,4499.0,4499.0,8998,49.0,49.0,98,0,0,0.0,0.0,0.0
0aa60d6a73453d0075dbe5181ea98a31dbc9282dac48387e288e65a7bcc7ab61,2,1000001.0,1000001.0,2000002,449999.0,449999.0,899998,5124.0,5124.0,10248,1,1,0.0,0.0,0.0
0aadb05f3514f2743366ff7933d25e9d1ef0668c76020613695fd3d17ee1286a,1,30000.0,30000.0,30000,3499.0,3499.0,3499,49.0,49.0,49,0,0,0.0,0.0,0.0
0aba945603e187b81549fa7496a90adac45a8dd9a09f18ce3151b848989d3649,114,31357.46,7500.0,3574751,5819.18,2499.0,663386,57.77,49.0,6586,1,1,0.0,0.0,0.0
0ac4461964e015f2fc68fd583655224b569132ca974934da54a541845521ae03,1,30000.0,30000.0,30000,32499.0,32499.0,32499,749.0,749.0,749,0,0,1.0,0.0,0.0
0ad20ba07345db4208727f9004a61fbb7aa637be23c0496ca36d2bb7eb122ada,197,919058.77,1000001.0,181054577,6770.57,499.0,1333803,99.76,49.0,19653,0,0,0.0,0.0,0.0
0aeedb135ef64c6c4c43e4a005aeff42277673b39e4360df38f1238727c2edb2,3,150000.0,75000.0,450000,11832.33,4499.0,35497,115.67,149.0,347,1,0,0.0,0.0,0.0
0aef64fb2cbcffecc519e1e468dbe7aa17fb2da5b7cfedeb5fdcdf681ffe4016,2,1000001.0,1000001.0,2000002,612499.5,612499.5,1224999,16999.0,16999.0,33998,0,0,0.0,0.0,0.0
0b0cd31ab756d1fe20d00ec62438922ba542f37d6540755daff661f3b7e4ebb2,8,588125.5,650000.5,4705004,89499.0,54999.0,715992,4905.25,1999.0,39242,0,0,0.0,0.0,0.0
0b1ad0d2f69340a4de5a79293e38120f3eb6b4d0db76923ec53ea7cb989f6c22,2,3000.0,3000.0,6000,39999.0,39999.0,79998,1049.0,1049.0,2098,1,0,0.0,0.0,0.0
0b2a1f636385c99f67861391118b6e48c1160ec31fd4044da90fbec7899cc91b,1,300000.0,300000.0,300000,499.0,499.0,499,49.0,49.0,49,1,1,0.0,0.0,0.0
0b322eec0304e469d31f5ee5e08876a62a443068cccea0337e1a8ef9d0b0fbbf,8,30000.0,30000.0,240000,32561.5,23499.0,260492,811.5,749.0,6492,0,1,0.0,0.0,0.0
0b448da85918a2770f851ffec32724beeab82090ad56a03a08ff6bd856aa0f37,4,1000001.0,1000001.0,4000004,71874.0,49749.0,287496,1049.0,699.0,4196,0,0,0.0,0.0,0.0
0b54c7149e126abf57bdc3d26f986c1f17cc6a6c0f9e55bf4752e94b439e9d3f,8,1000001.0,1000001.0,8000008,12749.0,5999.0,101992,486.5,249.0,3892,1,1,0.0,0.0,0.0
0b569c6d05f6f1af2a09f95c8537211fd14bb591e95d38fbe24f480c115a1732,1,0.0,0.0,0,1499.0,1499.0,1499,49.0,49.0,49,1,1,0.0,0.0,0.0
0b6e81f5680ff2e32a1c9862fc066a4fdf3ef73bc47e7262258f2ffef82c58d6,4,750000.0,750000.0,3000000,6249.0,6499.0,24996,49.0,49.0,196,0,0,0.0,0.0,0.0
0b7cd81959089535736568549c0a836d6821a0f42c82e34f5480a3fb7bbcac24,2,75000.0,75000.0,150000,6999.0,6999.0,13998,49.0,49.0,98,0,0,0.5,0.0,0.0
0b9521e2924479be37b7df5542a50f0ab9ccc125962aeb3764973a1fa801d4c8,5,440000.2,300000.0,2200001,53499.0,37499.0,267495,1269.0,949.0,6345,1,1,0.0,0.0,0.0
0baeb82f7c36f9aa8fdc358bdcabf20ae0f959d6d81502fed46fbea316884775,4,151500.0,151500.0,606000,22999.0,24499.0,91996,674.0,699.0,2696,1,1,0.0,0.5,0.0
0c05b338af2c4abadd5e4bcc338e824c4e27e8f368294765b8cb0233a7cf220a,3,1000001.0,1000001.0,3000003,5165.67,3499.0,15497,115.67,149.0,347,0,0,0.0,0.0,0.0
0c1300dd565c4cbdc65bec917e6f87402964b35ccf914d4e47a937a8de6ccad9,6,1000001.0,1000001.0,6000006,11165.67,8999.0,66994,115.67,99.0,694,1,1,0.0,1.0,0.0
0c34aaa6f4125c60f02e7f2c3d1a271545137bf92aa395c76212440ea4e4453a,3,1000001.0,1000001.0,3000003,1000000.0,1000000.0,3000000,15165.67,7499.0,45497,1,0,0.0,0.0,0.0
0c4461e98c966f86d3b39484eed118aa65049f2d0d7847aba39ea0e7791dbf21,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0c516134dcacf6eadf50a9114d43dfc855f929f7f440cee02beee9ce2c16be85,6,105000.0,7500.0,630000,11165.67,2499.0,66994,99.0,49.0,594,1,0,0.0,0.0,0.0
0c52cc68a13159b392c3037df25214ddbfe0023213ca1a16934d6c4851784366,36,687778.14,750000.0,24760013,31346.22,12499.0,1128464,329.56,149.0,11864,1,0,0.0,0.14,0.0
0c67784a3353b8ea16bebb6387cf2226b46b306b10a73eb65c3abacf0c1efabc,6,3000.0,3000.0,18000,1665.67,1499.0,9994,49.0,49.0,294,0,1,0.0,0.0,0.0
0c6ddd6ced0ab856a25a1a971206f306b18bcf25cf9f72bede7e898c1f9f0aad,120,279750.0,300000.0,33570000,126486.55,27499.0,15178386,2086.92,549.0,250430,1,1,0.0,0.5,0.09
0c6ec43ed83bb18f18e31de0fc7a1bc71d4c6b693d1821a3c11db489042eb3e1,1,7500.0,7500.0,7500,9499.0,9499.0,9499,349.0,349.0,349,1,1,0.0,0.0,0.0
0c73110497767fe0b918dcb4aecbde0ec7bc0141c07160fb7586dae97f1aa0b9,6,30000.0,30000.0,180000,7332.33,3999.0,43994,149.0,99.0,894,1,0,0.0,0.0,0.0
0c7b2b7b82e1e56211aec6b8a17370a3c3a4b1b82b343f15d6844fdf5a11c466,2,75000.0,75000.0,150000,93999.0,93999.0,187998,1149.0,1149.0,2298,1,1,0.0,0.0,0.0
0c825c3394ad613069924674bf3e359f1f0a5e27a7fcce5835b9a6c772b7e1a7,1,1000001.0,1000001.0,1000001,3499.0,3499.0,3499,49.0,49.0,49,1,1,0.0,0.0,1.0
0cbdc0a9ca72a917c0d4d0f1db9f38c1fe6cba2f2bd0253ba4e7fa853a1166cb,3,600000.0,750000.0,1800000,570832.67,549999.0,1712498,7082.33,8499.0,21247,0,0,0.0,0.0,0.0
0cc45528d7e773982a29ce2dc7e89bf4f438e49a5476f90fd0beda9f2224a102,1,0.0,0.0,0,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0cce53944f88b64ab55cb081f2fbe0498587389c96a415a6305237d7378d5eb8,4,412500.0,300000.0,1650000,749.0,499.0,2996,49.0,49.0,196,1,1,0.0,1.0,0.0
0cd2745fcbd9f0a7ce0e1768d4a6db7f0124c349bb289f33d5f4026943d20bc9,5,1000001.0,1000001.0,5000005,15699.0,6499.0,78495,149.0,49.0,745,1,1,0.0,0.8,0.0
0ceb35507c2a7e674ad292e255f60f226293f642652c63fa9fb74092ff77bc01,212,30000.0,30000.0,6360000,11437.68,3999.0,2424788,132.02,49.0,27988,1,0,0.0,0.0,0.0
0d081e611d5a0b17e8ac2ca625f578af4ab0bdc5eda40ab51f8802df64d46297,1,75000.0,75000.0,75000,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0d131211b53b9d075a94d521a9d3f49dd6972b8e0bbf32171edca2129a2ca2c1,1,30000.0,30000.0,30000,137499.0,137499.0,137499,649.0,649.0,649,1,0,0.0,0.0,0.0
0d2f04dc4f25a97b34178b9aaca375c58321826dbb6ed51fe40778f79d1644d9,3,750000.0,750000.0,2250000,1165.67,499.0,3497,49.0,49.0,147,1,1,0.33,0.0,0.0
0d599916e808ec9958acdef516de994bd6ce477c622766e872eeece6551ec6ed,242,1000001.0,1000001.0,242000242,726.27,499.0,175758,53.96,49.0,13058,1,1,0.0,0.0,0.0
0d5d3c9c0d8bdab152e502f98df72ae73c29ab3e3ec3dd6af93ff9f12bcb89d1,12,103125.0,52500.0,1237500,71665.67,56249.0,859988,2153.17,1749.0,25838,0,0,0.0,0.0,0.0
0d7e318026571e9acd44a02a787a8ce34aef2cb633c0b85a746a28ebfa1a0d8a,1,300000.0,300000.0,300000,37499.0,37499.0,37499,449.0,449.0,449,1,0,0.0,0.0,0.0
0db97141ceef240206d433f1f8f9043db7c0571fc7a7b07a7421782b72f3c359,3,600000.0,750000.0,1800000,1832.33,2499.0,5497,49.0,49.0,147,1,1,0.0,0.0,0.0
0dda5f0a5d1bd5c549f049a9fc63c78cdc0611d5542e196c42ec637de78917f0,1,750000.0,750000.0,750000,42499.0,42499.0,42499,749.0,749.0,749,0,0,0.0,0.0,0.0
0de6bf036b3fecb2eb6646aa65ac64d5c4847359b08c608d873ba16582fb0bcc,7,416428.86,300000.0,2915002,41284.71,17499.0,288993,449.0,49.0,3143,0,0,0.0,0.14,0.0
0deefd1522eee354dfcff494166ca342a381f18b39ce3cf56971aafc13676c50,45,844445.22,1000001.0,38000035,11287.89,1499.0,507955,217.89,49.0,9805,0,0,0.0,0.0,0.0
0e0880abb2b8430f5c6cef0e2711b7c10e0c1928355c98e9b62037234c0a97b9,7,15857.14,7500.0,111000,48999.0,54999.0,342993,249.0,249.0,1743,1,1,0.0,0.29,0.0
0e09efbbfb8fe689feb4facbb6d8bf0b1e852baa5ca7e72863fdfa5ac01c1bc9,39,1000001.0,1000001.0,39000039,241101.64,112499.0,9402964,16360.54,5499.0,638061,1,0,0.0,0.0,0.0
0e0c3cf8e01b55bd7e416892b4941783e8d60ecbd224178f47bac031ce8f26f4,165,290363.76,300000.0,47910021,4305.06,1499.0,710335,69.0,49.0,11385,0,0,0.0,0.0,0.0
0e1e64ee19dfa4becb41560d1b7e45938e4011d99b753b79877694cf34f28221,18,339227.78,187500.0,6106100,426527.06,256249.0,7677487,5224.0,4624.0,94032,0,0,0.0,0.0,0.0
0e22a67d7d5b08f1c28fe7ea8f98fd7152dc16ce659e507a9f31a14a139ed249,221,280778.28,300000.0,62052000,13347.42,6499.0,2949779,323.21,149.0,71429,1,1,0.0,0.32,0.0
0e46f453643b69df1c9633b5942bc71450a3bbb5650ca061ccbf334232c65404,4,1000001.0,1000001.0,4000004,31874.0,29999.0,127496,174.0,199.0,696,0,0,0.0,0.0,0.0
0e488dafe253598599b6ac3170fc7aa3240ed035254e3266c02e706e6bac3b06,12,16875.0,7500.0,202500,65124.0,14999.0,781488,1394.83,449.0,16738,1,0,0.0,0.0,0.0
0e55bd68b24208ff3890b03cb0a7db99b2d0ee163175018b9d14e83c3b1a0542,1,30000.0,30000.0,30000,137499.0,137499.0,137499,5499.0,5499.0,5499,1,1,0.0,1.0,1.0
0e5ab72fc84c37ce8e9c44f6f290b99b146c19cabff8c1d9902c40fd61148d92,2,300000.0,300000.0,600000,29749.0,29749.0,59498,249.0,249.0,498,1,1,0.0,0.0,0.0
0e66a071a77d5b1bb7fc54de36ba3b35d46704cb3c99dffdeb8c87dafeaf9ca1,3,20183.33,30000.0,60550,2165.67,2499.0,6497,82.33,49.0,247,1,1,0.0,0.0,0.0
0eb08da20d65c0a80cf11217e7645eab33231e6d1b2529a6aa3118cd1307fa93,1,550.0,550.0,550,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0eb2fc3250089de901e87f7e66602ef95e64bd4d03f10fd632fe66c139719632,8,412500.0,300000.0,3300000,874.0,499.0,6992,49.0,49.0,392,1,1,0.0,0.25,0.0
0ec559087028be3a7e1060aa42ac3824caf9ba9954d07fff0c358ac91a75857b,3,20183.33,30000.0,60550,8832.33,7499.0,26497,115.67,49.0,347,1,1,0.0,0.0,0.0
0ee65b9150028a72731ce075b2e42dd5067a683783582ccf11c85523f31bba61,2,30000.0,30000.0,60000,48749.0,48749.0,97498,849.0,849.0,1698,1,1,0.0,0.0,0.0
0eeb1c5ef79e6cb7196820e59252f2b22d7b72b7714cc7565f56471b03bd5d42,3,111000.0,30000.0,333000,47499.0,64999.0,142497,849.0,1249.0,2547,1,1,0.0,0.0,0.0
0eec7413739b62496334b1f24d4b5f4ede2e8e3c878556f200b6ca72b6617d9c,1,1000001.0,1000001.0,1000001,499.0,499.0,499,49.0,49.0,49,0,0,0.0,0.0,0.0
0f033dad8e7ff89d6626efb69eed1a930df17fd2aa7b1cb2cfa12204f84224c2,2,52500.0,52500.0,105000,82499.0,82499.0,164998,749.0,749.0,1498,1,0,0.0,0.0,0.0
0f0c26bc8497d4cda78c4cf267a45744602126696e03d5b9bd3cc0557002628b,10,1000001.0,1000001.0,10000010,499.0,499.0,4990,49.0,49.0,490,1,0,0.0,0.0,0.0
0f173c1ab23708e4535f0a744ca51edeba82b74bd45d7c4e9b1679d6bbe89e17,4,30000.0,30000.0,120000,31874.0,29999.0,127496,449.0,499.0,1796,1,1,0.0,0.0,0.0
0f192ded659380002b5fb4ceec56837cb4b0b9b149392b66c8382328e0e8187e,149,1000001.0,1000001.0,149000149,14196.99,499.0,2115351,227.19,49.0,33851,0,0,0.03,0.0,0.0
